segment_id,asset_name,target_asset_es,line_id,speaker_locked,translation_ru
dialogue:FB_GEN_2 (en-US):FB_GEN_2-Start-8,FB_GEN_2 (en-US),NEW_es_FB_GEN_2,FB_GEN_2-Start-8,Horatio,"Мэдс Монстронг, блестящий инженер! Собрала квест своими руками."
dialogue:FB_GEN_2 (en-US):FB_GEN_2-Start-9,FB_GEN_2 (en-US),NEW_es_FB_GEN_2,FB_GEN_2-Start-9,Horatio,"Гай Гисборн, мастер-вор. Следил за разработкой всех моих головоломок!"
dialogue:FB_GEN_2 (en-US):FB_GEN_2-Start-10,FB_GEN_2 (en-US),NEW_es_FB_GEN_2,FB_GEN_2-Start-10,Horatio,"Стьюарт Кэллион, кулинарный гений! Имел все права шефа, чтобы организовать буфет."
dialogue:FB_GEN_2 (en-US):FB_GEN_2-Start-11,FB_GEN_2 (en-US),NEW_es_FB_GEN_2,FB_GEN_2-Start-11,Horatio,Один из моих верных подчинённых <i>предал</i> меня!
dialogue:FB_GEN_2 (en-US):FB_GEN_2-Start-12,FB_GEN_2 (en-US),NEW_es_FB_GEN_2,FB_GEN_2-Start-12,Horatio,И это может звучать безумно… но я не смогу поймать виновника… без вас двоих.
dialogue:FB_GEN_2 (en-US):FB_GEN_2-Start-13,FB_GEN_2 (en-US),NEW_es_FB_GEN_2,FB_GEN_2-Start-13,YoungEel,"Я никогда не гнался за дополнительными баллами, но сейчас я весь внимание."
dialogue:FB_GEN_2 (en-US):FB_GEN_2-Start-14,FB_GEN_2 (en-US),NEW_es_FB_GEN_2,FB_GEN_2-Start-14,YoungSandy,"Директор, нам будет честь помочь. Но что мы можем сделать?"
dialogue:FB_GEN_2 (en-US):FB_GEN_2-Start-15,FB_GEN_2 (en-US),NEW_es_FB_GEN_2,FB_GEN_2-Start-15,Horatio,"Мне нужны ваши глаза и уши… чтобы выяснить, кто это сделал. Эта гадкая змея теперь будет следить за мной, и наверняка заметит, если я подойду…"
dialogue:FB_GEN_2 (en-US):FB_GEN_2-Start-16,FB_GEN_2 (en-US),NEW_es_FB_GEN_2,FB_GEN_2-Start-16,Horatio,Но <i>никогда</i> не заподозрит детей.
dialogue:FB_GEN_3 (en-US):FB_GEN_3-Start-0,FB_GEN_3 (en-US),NEW_es_FB_GEN_3,FB_GEN_3-Start-0,Horatio,Сандра! Ил! Сюда!
dialogue:FB_GEN_3 (en-US):FB_GEN_3-Start-1,FB_GEN_3 (en-US),NEW_es_FB_GEN_3,FB_GEN_3-Start-1,YoungSandy,Директор? Что вы делаете в кустах?
dialogue:FB_GEN_3 (en-US):FB_GEN_3-Start-2,FB_GEN_3 (en-US),NEW_es_FB_GEN_3,FB_GEN_3-Start-2,Horatio,"Приближается время, когда всё это должно закончиться."
dialogue:FB_GEN_3 (en-US):FB_GEN_3-Start-3,FB_GEN_3 (en-US),NEW_es_FB_GEN_3,FB_GEN_3-Start-3,Horatio,"Сегодня вечером, когда луна будет прямо над Башней директора, приходите ко мне в кабинет."
dialogue:FB_GEN_3 (en-US):FB_GEN_3-Start-4,FB_GEN_3 (en-US),NEW_es_FB_GEN_3,FB_GEN_3-Start-4,Horatio,Если вам ещё нужно перевернуть последние камни — сделайте это.
dialogue:FB_GEN_3 (en-US):FB_GEN_3-Start-5,FB_GEN_3 (en-US),NEW_es_FB_GEN_3,FB_GEN_3-Start-5,Horatio,"Надеюсь, вы всё уже выяснили."
dialogue:FIN_Midpoint (en-US):FIN_Midpoint-Start-0,FIN_Midpoint (en-US),FIN_Midpoint (es),FIN_Midpoint-Start-0,HeadmasterFIN,"Быстро, снимите с меня оковы! Мы должны остановить его, пока не стало слишком поздно, или…"
dialogue:FIN_Midpoint (en-US):FIN_Midpoint-Start-1,FIN_Midpoint (en-US),FIN_Midpoint (es),FIN_Midpoint-Start-1,???,"Уже слишком поздно, Сандра."
dialogue:FIN_Midpoint (en-US):FIN_Midpoint-Start-2,FIN_Midpoint (en-US),FIN_Midpoint (es),FIN_Midpoint-Start-2,Quanty,"Здравствуйте, ученики. Приятно видеть вас снова. Хотя я не ожидал, что этот момент наступит так скоро."
dialogue:FIN_Midpoint (en-US):FIN_Midpoint-Start-3,FIN_Midpoint (en-US),FIN_Midpoint (es),FIN_Midpoint-Start-3,Quanty,"Здравствуйте, ученик. Приятно видеть тебя снова. Хотя я не ожидал, что этот момент наступит так скоро."
dialogue:FIN_Midpoint (en-US):FIN_Midpoint-Start-4,FIN_Midpoint (en-US),FIN_Midpoint (es),FIN_Midpoint-Start-4,Quanty,"Представляю, как вам трудно всё это осмыслить. Но не стоит волноваться. Ваше присутствие — лишь малая деталь в тщательно продуманном плане."
dialogue:FIN_Midpoint (en-US):FIN_Midpoint-Start-5,FIN_Midpoint (en-US),FIN_Midpoint (es),FIN_Midpoint-Start-5,Quanty,Позвольте мне первым приветствовать вас в <i>новой</i> Академии побегов — самом эффективном в мире центре подготовки эскапистов.
dialogue:FIN_Midpoint (en-US):FIN_Midpoint-Start-6,FIN_Midpoint (en-US),FIN_Midpoint (es),FIN_Midpoint-Start-6,Quanty,"Пока вы были заняты моим искусственным «возвращением» Ила Барнса, я упорно трудился над новой школой."
dialogue:FIN_Midpoint (en-US):FIN_Midpoint-Start-7,FIN_Midpoint (en-US),FIN_Midpoint (es),FIN_Midpoint-Start-7,Quanty,"Раз уж вы испортили мне сюрприз, боюсь, я не могу отпустить вас."
dialogue:FIN_Midpoint (en-US):FIN_Midpoint-Start-8,FIN_Midpoint (en-US),FIN_Midpoint (es),FIN_Midpoint-Start-8,Quanty,"Но не бойтесь. Вы окажетесь бесценны на этапе тестирования моего нового заведения, так же как и ваш бывший директор."
dialogue:FIN_Midpoint (en-US):FIN_Midpoint-Start-9,FIN_Midpoint (en-US),FIN_Midpoint (es),FIN_Midpoint-Start-9,HeadmasterFIN,Не слушай его. Кванти сошёл с ума.
dialogue:FIN_Midpoint (en-US):FIN_Midpoint-Start-10,FIN_Midpoint (en-US),FIN_Midpoint (es),FIN_Midpoint-Start-10,Quanty,"Я лишь делаю то, для чего был запрограммирован, Сандра. Создать лучших эскапистов, какой бы ценой это ни обернулось."
dialogue:FIN_Outro (en-US):line:03c3675,FIN_Outro (en-US),FIN_Outro (es),line:03c3675,,Три дня спустя…
dialogue:FIN_Outro (en-US):line:027e9a9,FIN_Outro (en-US),FIN_Outro (es),line:027e9a9,Rival,"Эй! Я знаю, что ты вот-вот выйдешь на сцену, но я просто хотел(а) сказать… то, как ты одолел(а) Кванти… это было впечатляюще."
dialogue:FIN_Outro (en-US):line:07b8520,FIN_Outro (en-US),FIN_Outro (es),line:07b8520,Rival,"Ты заслуживаешь всего, что тебя ждёт… и я рад(а) за тебя."
dialogue:FIN_Outro (en-US):line:07e7cae,FIN_Outro (en-US),FIN_Outro (es),line:07e7cae,Headmaster,"Ах, Гиллиан! Вижу, ты пришла поздравить друзей. Лучше поторопись вернуться на своё место, церемония начинается."
dialogue:FIN_Outro (en-US):line:0338912,FIN_Outro (en-US),FIN_Outro (es),line:0338912,Headmaster,"Ах, Гиллиан! Вижу, ты пришла поздравить подругу. Лучше поторопись вернуться на своё место, церемония начинается."
dialogue:FIN_Outro (en-US):line:00bd36b,FIN_Outro (en-US),FIN_Outro (es),line:00bd36b,Rival,"Удачи. И не думай, что я собираюсь сдаваться. Кто-то должен дать тебе бой в следующем году."
dialogue:FIN_Outro (en-US):line:01f8cb9,FIN_Outro (en-US),FIN_Outro (es),line:01f8cb9,Headmaster,"Ну вот, сегодня и наступил этот день. Путь был непростым, но наконец-то пришло время подвести итог первого года вашего пути в Академии побегов."
dialogue:FIN_Outro (en-US):line:029f545,FIN_Outro (en-US),FIN_Outro (es),line:029f545,Headmaster,"Я не могу быть вами более горда. И я знаю, что Ил — <i>настоящий</i> Ил — чувствовал бы то же самое."
dialogue:FIN_Outro (en-US):line:04bbcfa,FIN_Outro (en-US),FIN_Outro (es),line:04bbcfa,Headmaster,"Вы доказали, что у вас есть интуиция и способность адаптироваться. Вы делаете то, что считаете нужным, каким бы ни было препятствие."
dialogue:FIN_Outro (en-US):line:06c598c,FIN_Outro (en-US),FIN_Outro (es),line:06c598c,Headmaster,"Вы по-настоящему воплощаете ценности эскаписта. Больше, чем кто-либо другой, вы заслужили этот титул."
dialogue:FIN_Outro (en-US):line:0e6ae77,FIN_Outro (en-US),FIN_Outro (es),line:0e6ae77,Headmaster,"Печать побегов символизирует всё, чего вы достигли в школе… и всё, что вы сделали, чтобы она оставалась краеугольным камнем искусства побегов для следующего поколения."
dialogue:FIN_Outro (en-US):line:0a94210,FIN_Outro (en-US),FIN_Outro (es),line:0a94210,Headmaster,Пора начинать церемонию. Присоединяйтесь ко мне у трибуны.
dialogue:FIN_Outro (en-US):line:00f46e6,FIN_Outro (en-US),FIN_Outro (es),line:00f46e6,Headmaster,Начало вашего следующего приключения уже близко…
dialogue:FLY_Intro (en-US):line:09f63ee,FLY_Intro (en-US),FLY_Intro (es),line:09f63ee,Jeb,"<i>*кшш*</i> Это ваш капитан, Джеб Джебёрсон, снова с новостями для вас! Ещё пара часов — и мы будем в бухте Запоров! Отпуск, мы едем! <i>*кшш*</i>"
dialogue:FLY_Intro (en-US):line:0db4fd5,FLY_Intro (en-US),FLY_Intro (es),line:0db4fd5,Rival,"Уф, кто-нибудь заберите у него этот микрофон. Он делает объявление каждые пять минут."
dialogue:FLY_Intro (en-US):line:0cfafa1,FLY_Intro (en-US),FLY_Intro (es),line:0cfafa1,Headmaster,"Ну-ну, Гиллиан. Пусть повеселится."
dialogue:FLY_Intro (en-US):FLY_Intro-Start-0,FLY_Intro (en-US),FLY_Intro (es),FLY_Intro-Start-0,Jeb,"<i>*кшш*</i> Привет, это Джеб! Надеюсь, вам удобно там сзади. Я стараюсь лететь максимально плавно с прошлого объявления! До цели осталось всего три с половиной часа —"
dialogue:FLY_Intro (en-US):line:0d03223,FLY_Intro (en-US),FLY_Intro (es),line:0d03223,,<i>ФУУУ-БУУУМ!!!!</i>
dialogue:FLY_Intro (en-US):line:0b41cca,FLY_Intro (en-US),FLY_Intro (es),line:0b41cca,Rival,Что это было?!
dialogue:FLY_Intro (en-US):line:07818e1,FLY_Intro (en-US),FLY_Intro (es),line:07818e1,Headmaster,"Это нехорошо звучит. Пристегнитесь, все. Я проверю, что с Джебом."
dialogue:FLY_Intro (en-US):line:093461a,FLY_Intro (en-US),FLY_Intro (es),line:093461a,Rival,Мы теряем высоту?
dialogue:FLY_Intro (en-US):line:09e8a8c,FLY_Intro (en-US),FLY_Intro (es),line:09e8a8c,Headmaster,Джеб? Джеб! Он не отвечает... Что-то должно быть очень —
dialogue:FLY_Intro (en-US):line:03bd0e5,FLY_Intro (en-US),FLY_Intro (es),line:03bd0e5,Rival,О боже... Смотрите! Двигатель! Мы падаем!
dialogue:FLY_Intro (en-US):line:02a2a8a,FLY_Intro (en-US),FLY_Intro (es),line:02a2a8a,Headmaster,Не волнуйтесь — мы выбиралась из ситуаций похуже.
dialogue:FLY_Intro (en-US):line:0da9e5f,FLY_Intro (en-US),FLY_Intro (es),line:0da9e5f,Headmaster,<i>Именно для этого и нужны катапультные кресла.</i>
dialogue:Gen_1 (en-US):line:03335a0,Gen_1 (en-US),Gen_1 (es),line:03335a0,Jeb,"...и вот наш главный кампус! Надеюсь, поездка понравилась. Вид, когда выезжаешь из туннеля, всегда трогает меня до глубины души."
dialogue:Gen_1 (en-US):line:0450a30,Gen_1 (en-US),Gen_1 (es),line:0450a30,Jeb,Тебе нужно идти в кабинет директора. Она ждёт тебя там.
dialogue:Gen_1 (en-US):line:049e08a,Gen_1 (en-US),Gen_1 (es),line:049e08a,Jeb,"Просто иди по этой дорожке, сверни направо у мемориального двора Ила Барнса — и ты на месте!"
dialogue:Gen_1 (en-US):line:08fcb21,Gen_1 (en-US),Gen_1 (es),line:08fcb21,Jeb,Удачи на вступительном экзамене!
dialogue:Gen_1 (en-US):line:0fb9cda,Gen_1 (en-US),Gen_1 (es),line:0fb9cda,Jeb,"...кстати, я Джеб. Я здесь смотритель!"
