segment_id,asset_name,target_asset_es,cue_number,translation_ru
subtitle:Coach_PGG_GeminyGemGem:1,Coach_PGG_GeminyGemGem,Coach_PGG_GeminyGemGem_es,1,"[ТРЕНЕР ЙОАЧ] Камень, камешек, камень, камушек!"
subtitle:Coach_PGG_GoodBoardRed:1,Coach_PGG_GoodBoardRed,Coach_PGG_GoodBoardRed_es,1,"[ТРЕНЕР ЙОАЧ] Хорошее расположение на доске, команда Красных!"
subtitle:Coach_PGG_GoodHustle:1,Coach_PGG_GoodHustle,Coach_PGG_GoodHustle_es,1,"[ТРЕНЕР ЙОАЧ] Отличная работа, отличная работа!!"
subtitle:Coach_PGG_GoodLuckTrophies:1,Coach_PGG_GoodLuckTrophies,Coach_PGG_GoodLuckTrophies_es,1,[ТРЕНЕР ЙОАЧ] Удачи в поиске этих трофеев! Я их очень хорошо спрятал!
subtitle:Coach_PGG_GoodSolve:1,Coach_PGG_GoodSolve,Coach_PGG_GoodSolve_es,1,"[ТРЕНЕР ЙОАЧ] Отличное решение, отличное решение!"
subtitle:Coach_PGG_GotItem:1,Coach_PGG_GotItem,Coach_PGG_GotItem_es,1,[ТРЕНЕР ЙОАЧ] Предмет получен!
subtitle:Coach_PGG_HalfwayRed:1,Coach_PGG_HalfwayRed,Coach_PGG_HalfwayRed_es,1,"[ТРЕНЕР ЙОАЧ] Ладно, половина пути пройдена, команда Красных!"
subtitle:Coach_PGG_HelpYourself:1,Coach_PGG_HelpYourself,Coach_PGG_HelpYourself_es,1,[ТРЕНЕР ЙОАЧ] Обслуживайте себя!
subtitle:Coach_PGG_HeresYoach:1,Coach_PGG_HeresYoach,Coach_PGG_HeresYoach_es,1,"[ТРЕНЕР ЙОАЧ] Вот и я, ЙОАААЧ!!"
subtitle:Coach_PGG_HopeDontEat:1,Coach_PGG_HopeDontEat,Coach_PGG_HopeDontEat_es,1,"[ТРЕНЕР ЙОАЧ] Боже, надеюсь, вам не придётся есть то, что там внутри!"
subtitle:Coach_PGG_HotDamn:1,Coach_PGG_HotDamn,Coach_PGG_HotDamn_es,1,[ТРЕНЕР ЙОАЧ] Чёрт возьми! Я не учил вас этому!
subtitle:Coach_PGG_HotTipBlue:1,Coach_PGG_HotTipBlue,Coach_PGG_HotTipBlue_es,1,"[ТРЕНЕР ЙОАЧ] Горячий совет, команда Синих — эти вещи продаются за большие деньги на чёрном рынке!"
subtitle:Coach_PGG_Hue-geSolve:1,Coach_PGG_Hue-geSolve,Coach_PGG_Hue-geSolve_es,1,[ТРЕНЕР ЙОАЧ] Это было колоссальное решение!
subtitle:Coach_PGG_HunterGatherer:1,Coach_PGG_HunterGatherer,Coach_PGG_HunterGatherer_es,1,"[ТРЕНЕР ЙОАЧ] Охотник... собиратель... если хочешь победить сегодня, ты должен быть обоими!"
subtitle:Coach_PGG_JustGemBelong:1,Coach_PGG_JustGemBelong,Coach_PGG_JustGemBelong_es,1,[ТРЕНЕР ЙОАЧ] Именно там этот камень и должен быть!
subtitle:Coach_PGG_KeepEnergyUpBlue:1,Coach_PGG_KeepEnergyUpBlue,Coach_PGG_KeepEnergyUpBlue_es,1,"[ТРЕНЕР ЙОАЧ] Сохраняйте эту энергию для второго тайма, команда Синих!"
subtitle:Coach_PGG_KnewCoachingPayoff:1,Coach_PGG_KnewCoachingPayoff,Coach_PGG_KnewCoachingPayoff_es,1,"[ТРЕНЕР ЙОАЧ] Я знал, что всё моё наставление окупится!"
subtitle:Coach_PGG_KnockKnock:1,Coach_PGG_KnockKnock,Coach_PGG_KnockKnock_es,1,[ТРЕНЕР ЙОАЧ] Тук-тук!!
subtitle:Coach_PGG_LastCallBuffet:1,Coach_PGG_LastCallBuffet,Coach_PGG_LastCallBuffet_es,1,"[ТРЕНЕР ЙОАЧ] Вы собираете трофеи, как будто это последний звонок в буфете, команда Синих!"
subtitle:Coach_PGG_LessWords:1,Coach_PGG_LessWords,Coach_PGG_LessWords_es,1,"[ТРЕНЕР ЙОАЧ] Меньше слов, больше игры!!!"
subtitle:Coach_PGG_LetHuntBegin:1,Coach_PGG_LetHuntBegin,Coach_PGG_LetHuntBegin_es,1,[ТРЕНЕР ЙОАЧ] Охота начинается!!
subtitle:Coach_PGG_LetsKeepMoving:1,Coach_PGG_LetsKeepMoving,Coach_PGG_LetsKeepMoving_es,1,"[ТРЕНЕР ЙОАЧ] Ладно, давайте двигаться дальше!!"
subtitle:Coach_PGG_Lever-ageYouNeeded:1,Coach_PGG_Lever-ageYouNeeded,Coach_PGG_Lever-ageYouNeeded_es,1,"[ТРЕНЕР ЙОАЧ] Это тот рычаг, который тебе был нужен!!"
subtitle:Coach_PGG_LockToMe:1,Coach_PGG_LockToMe,Coach_PGG_LockToMe_es,1,"[ТРЕНЕР ЙОАЧ] Запиши это, детка!"
subtitle:Coach_PGG_LongFace:1,Coach_PGG_LongFace,Coach_PGG_LongFace_es,1,[ТРЕНЕР ЙОАЧ] Почему такое длинное лицо?!
subtitle:Coach_PGG_LookieLookie:1,Coach_PGG_LookieLookie,Coach_PGG_LookieLookie_es,1,"[ТРЕНЕР ЙОАЧ] Посмотри-ка, посмотри-ка!"
subtitle:Coach_PGG_LoveGoodScavenge:1,Coach_PGG_LoveGoodScavenge,Coach_PGG_LoveGoodScavenge_es,1,[ТРЕНЕР ЙОАЧ] Я люблю хорошую охоту за сокровищами!!!
subtitle:Coach_PGG_LoveSmellEscape:1,Coach_PGG_LoveSmellEscape,Coach_PGG_LoveSmellEscape_es,1,[ТРЕНЕР ЙОАЧ] Я люблю запах гонки на побег по утрам!
subtitle:Coach_PGG_MeatLikeTrophies:1,Coach_PGG_MeatLikeTrophies,Coach_PGG_MeatLikeTrophies_es,1,"[ТРЕНЕР ЙОАЧ] Я люблю своё мясо, как люблю свои трофеи — кроваво-КРАСНЫМ!!!"
subtitle:Coach_PGG_MeeMaw:1,Coach_PGG_MeeMaw,Coach_PGG_MeeMaw_es,1,[ТРЕНЕР ЙОАЧ] Это не крестики-нолики твоей бабушки! Давай быстрее!
subtitle:Coach_PGG_MommasMantlepiece:1,Coach_PGG_MommasMantlepiece,Coach_PGG_MommasMantlepiece_es,1,[ТРЕНЕР ЙОАЧ] Эта штука будет отлично смотреться на каминной полке у мамы!
subtitle:Coach_PGG_MoveYaButts:1,Coach_PGG_MoveYaButts,Coach_PGG_MoveYaButts_es,1,"[ТРЕНЕР ЙОАЧ] Ну что, гении головоломок, за дело!"
subtitle:Coach_PGG_NotHumiliatingHat:1,Coach_PGG_NotHumiliatingHat,Coach_PGG_NotHumiliatingHat_es,1,[ТРЕНЕР ЙОАЧ] Только не шляпа позора!
subtitle:Coach_PGG_NotMakeEasier:1,Coach_PGG_NotMakeEasier,Coach_PGG_NotMakeEasier_es,1,[ТРЕНЕР ЙОАЧ] Это не сделает задачу легче!
subtitle:Coach_PGG_NumberOne:1,Coach_PGG_NumberOne,Coach_PGG_NumberOne_es,1,[ТРЕНЕР ЙОАЧ] Кто тут главный?!?
subtitle:Coach_PGG_OMy:1,Coach_PGG_OMy,Coach_PGG_OMy_es,1,[ТРЕНЕР ЙОАЧ] Ого!
subtitle:Coach_PGG_OnceInAGemeration:1,Coach_PGG_OnceInAGemeration,Coach_PGG_OnceInAGemeration_es,1,"[ТРЕНЕР ЙОАЧ] Это ход раз в поколение, Красные!"
subtitle:Coach_PGG_OneInSequence:1,Coach_PGG_OneInSequence,Coach_PGG_OneInSequence_es,1,[ТРЕНЕР ЙОАЧ] Просто один шаг в последовательности. Так держать!
subtitle:Coach_PGG_OofBetCount:1,Coach_PGG_OofBetCount,Coach_PGG_OofBetCount_es,1,"[ТРЕНЕР ЙОАЧ] Ой, ставлю, ты не ожидал такого!"
subtitle:Coach_PGG_PatternOnBack:1,Coach_PGG_PatternOnBack,Coach_PGG_PatternOnBack_es,1,[ТРЕНЕР ЙОАЧ] Дай себе похвалу за это!
subtitle:Coach_PGG_PenandPaper:1,Coach_PGG_PenandPaper,Coach_PGG_PenandPaper_es,1,[ТРЕНЕР ЙОАЧ] Ничего не сравнится с ручкой и бумагой... но вы точно обыграли экраны!
subtitle:Coach_PGG_PicturePuzzles:1,Coach_PGG_PicturePuzzles,Coach_PGG_PicturePuzzles_es,1,[ТРЕНЕР ЙОАЧ] Просто представьте все головоломки в нижнем белье!
subtitle:Coach_PGG_PolishGoodSpitBetter:1,Coach_PGG_PolishGoodSpitBetter,Coach_PGG_PolishGoodSpitBetter_es,1,"[ТРЕНЕР ЙОАЧ] Держи это в чистоте! Полировка — хорошо, слюна — лучше!"
subtitle:Coach_PGG_PowerBoxActivated:1,Coach_PGG_PowerBoxActivated,Coach_PGG_PowerBoxActivated_es,1,"[ТРЕНЕР ЙОАЧ] Похоже, коробка усиления активирована!!"
subtitle:Coach_PGG_PracticeEyeYou:1,Coach_PGG_PracticeEyeYou,Coach_PGG_PracticeEyeYou_es,1,[ТРЕНЕР ЙОАЧ] Это может быть просто тренировка... но я держу тебя на прицеле!!
subtitle:Coach_PGG_PracticePaddedRoom:1,Coach_PGG_PracticePaddedRoom,Coach_PGG_PracticePaddedRoom_es,1,"[ТРЕНЕР ЙОАЧ] Когда я был гением головоломок, тренировка означала просто запереть тебя в комнате с мягкими стенами!"
subtitle:Coach_PGG_PuzzleBoss:1,Coach_PGG_PuzzleBoss,Coach_PGG_PuzzleBoss_es,1,"[ТРЕНЕР ЙОАЧ] Покажи этой головоломке, кто тут босс!"
subtitle:Coach_PGG_PuzzleMovement:1,Coach_PGG_PuzzleMovement,Coach_PGG_PuzzleMovement_es,1,[ТРЕНЕР ЙОАЧ] Хорошее продвижение по головоломке! Используй инерцию.
subtitle:Coach_PGG_PuzzlePants:1,Coach_PGG_PuzzlePants,Coach_PGG_PuzzlePants_es,1,[ТРЕНЕР ЙОАЧ] Победитель получит новые штаны-головоломки... за счёт Соланж!
subtitle:Coach_PGG_PuzzlePooper:1,Coach_PGG_PuzzlePooper,Coach_PGG_PuzzlePooper_es,1,"[ТРЕНЕР ЙОАЧ] Последний, кто дойдёт до трофея, — неудачник!"
subtitle:Coach_PGG_PuzzlePracticePerfect:1,Coach_PGG_PuzzlePracticePerfect,Coach_PGG_PuzzlePracticePerfect_es,1,[ТРЕНЕР ЙОАЧ] Практика головоломок делает их совершенными!
subtitle:Coach_PGG_PuzzlesNumber:1,Coach_PGG_PuzzlesNumber,Coach_PGG_PuzzlesNumber_es,1,[ТРЕНЕР ЙОАЧ] Вы нашли слабое место этой головоломки!
subtitle:Coach_PGG_QuickerThanEscargot:1,Coach_PGG_QuickerThanEscargot,Coach_PGG_QuickerThanEscargot_es,1,"[ТРЕНЕР ЙОАЧ] Крестики-нолики, три в ряд! Лучше будь быстрее улитки!"
subtitle:Coach_PGG_RedBestPuzzlin:1,Coach_PGG_RedBestPuzzlin,Coach_PGG_RedBestPuzzlin_es,1,"[ТРЕНЕР ЙОАЧ] КРАСНЫЕ!!! Это одно из лучших решений головоломок, что я видел!!!"
subtitle:Coach_PGG_RedSpelledBackwards:1,Coach_PGG_RedSpelledBackwards,Coach_PGG_RedSpelledBackwards_es,1,[ТРЕНЕР ЙОАЧ] Красный задом наперёд — это трофей!
subtitle:Coach_PGG_RonnyReckless:1,Coach_PGG_RonnyReckless,Coach_PGG_RonnyReckless_es,1,"[ТРЕНЕР ЙОАЧ] Не волнуйся, немного практики никого не убивало! Ну, кроме Ронни Безрассудного..."
subtitle:Coach_PGG_RudeGoldberg:1,Coach_PGG_RudeGoldberg,Coach_PGG_RudeGoldberg_es,1,[ТРЕНЕР ЙОАЧ] Скорее грубый Голдберг!
subtitle:Coach_PGG_RunLikeIce:1,Coach_PGG_RunLikeIce,Coach_PGG_RunLikeIce_es,1,"[ТРЕНЕР ЙОАЧ] Беги! Беги, как будто догоняешь продавца мороженого!"
subtitle:Coach_PGG_SeeingColors:1,Coach_PGG_SeeingColors,Coach_PGG_SeeingColors_es,1,"[ТРЕНЕР ЙОАЧ] Меньше слов, больше игры!!! Уххх, я вижу цвета после этого!!"
subtitle:Coach_PGG_SetTablePower:1,Coach_PGG_SetTablePower,Coach_PGG_SetTablePower_es,1,"[ТРЕНЕР ЙОАЧ] Кто-то накрыл на стол, я чувствую, как готовится усиление!"
subtitle:Coach_PGG_SlowpokeStep:1,Coach_PGG_SlowpokeStep,Coach_PGG_SlowpokeStep_es,1,"[ТРЕНЕР ЙОАЧ] Эй, медляк, ты в что-то наступил?"
subtitle:Coach_PGG_SpeakingLanguage:1,Coach_PGG_SpeakingLanguage,Coach_PGG_SpeakingLanguage_es,1,[ТРЕНЕР ЙОАЧ] Теперь вы говорите на моём языке!
subtitle:Coach_PGG_StayAgile:1,Coach_PGG_StayAgile,Coach_PGG_StayAgile_es,1,[ТРЕНЕР ЙОАЧ] Оставайся подвижным. Двигайся!
subtitle:Coach_PGG_StayOnTargetBlue:1,Coach_PGG_StayOnTargetBlue,Coach_PGG_StayOnTargetBlue_es,1,"[ТРЕНЕР ЙОАЧ] Держи цель!! Вы близко, Синие!"
subtitle:Coach_PGG_StickyChump:1,Coach_PGG_StickyChump,Coach_PGG_StickyChump_es,1,"[ТРЕНЕР ЙОАЧ] Выглядит немного липко, дружище!"
subtitle:Coach_PGG_StimulatingStrat:1,Coach_PGG_StimulatingStrat,Coach_PGG_StimulatingStrat_es,1,[ТРЕНЕР ЙОАЧ] Пора для самой стимулирующей стратегической игры в мире... крестики-нолики!
subtitle:Coach_PGG_StrongLegBlue:1,Coach_PGG_StrongLegBlue,Coach_PGG_StrongLegBlue_es,1,"[ТРЕНЕР ЙОАЧ] Хороший старт, Синие!"
subtitle:Coach_PGG_StrongLegRed:1,Coach_PGG_StrongLegRed,Coach_PGG_StrongLegRed_es,1,"[ТРЕНЕР ЙОАЧ] Сильный первый этап, Красные!"
subtitle:Coach_PGG_SweetSweetGems:1,Coach_PGG_SweetSweetGems,Coach_PGG_SweetSweetGems_es,1,[ТРЕНЕР ЙОАЧ] Вот это да! Соедините три этих сладких драгоценных камня!
subtitle:Coach_PGG_TakethatMath:1,Coach_PGG_TakethatMath,Coach_PGG_TakethatMath_es,1,"[ТРЕНЕР ЙОАЧ] Возьми это, математика! Ха-ха-ха!"
subtitle:Coach_PGG_ThatsLikeSee:1,Coach_PGG_ThatsLikeSee,Coach_PGG_ThatsLikeSee_es,1,[ТРЕНЕР ЙОАЧ] Вот это мы любим видеть!
subtitle:Coach_PGG_ThatsWhyStretch:1,Coach_PGG_ThatsWhyStretch,Coach_PGG_ThatsWhyStretch_es,1,[ТРЕНЕР ЙОАЧ] И ПОЭТОМУ мы разминаемся и решаем задачи перед каждой игрой.
subtitle:Coach_PGG_ThereGoesBattle:1,Coach_PGG_ThereGoesBattle,Coach_PGG_ThereGoesBattle_es,1,[ТРЕНЕР ЙОАЧ] И битва окончена!!
subtitle:Coach_PGG_TicTacGo:1,Coach_PGG_TicTacGo,Coach_PGG_TicTacGo_es,1,"[ТРЕНЕР ЙОАЧ] Крестики-нолики, поехали!!"
subtitle:Coach_PGG_TicTactical:1,Coach_PGG_TicTactical,Coach_PGG_TicTactical_es,1,[ТРЕНЕР ЙОАЧ] Время действовать тактически!
subtitle:Coach_PGG_TightenLaces:1,Coach_PGG_TightenLaces,Coach_PGG_TightenLaces_es,1,"[ТРЕНЕР ЙОАЧ] Зажми шнурки, мы отправляемся на гонку!"
subtitle:Coach_PGG_TimeGetMovin:1,Coach_PGG_TimeGetMovin,Coach_PGG_TimeGetMovin_es,1,"[ТРЕНЕР ЙОАЧ] Ключи и замки, детка, ключи и замки! Пора двигаться!"
subtitle:Coach_PGG_UnlimitedPower:1,Coach_PGG_UnlimitedPower,Coach_PGG_UnlimitedPower_es,1,[ТРЕНЕР ЙОАЧ] Скоро в арене рядом с вами... неограниченная мощь!!
subtitle:Coach_PGG_VictoryWithinYour:1,Coach_PGG_VictoryWithinYour,Coach_PGG_VictoryWithinYour_es,1,"[ТРЕНЕР ЙОАЧ] Да! Да! Похоже, победа в пределах досягаемости!"
subtitle:Coach_PGG_WayReadBoard:1,Coach_PGG_WayReadBoard,Coach_PGG_WayReadBoard_es,1,"[ТРЕНЕР ЙОАЧ] Отлично читаешь поле, Синие!"
subtitle:Coach_PGG_WhatsintheBox:1,Coach_PGG_WhatsintheBox,Coach_PGG_WhatsintheBox_es,1,"[ТРЕНЕР ЙОАЧ] Что бы ни было в этой коробке, это даст вам преимущество!"
subtitle:Coach_PGG_WhoaTournyTime:1,Coach_PGG_WhoaTournyTime,Coach_PGG_WhoaTournyTime_es,1,"[ТРЕНЕР ЙОАЧ] Ого, мамочки, время турнира! Давай!"
subtitle:Coach_PGG_XMarksSpot:1,Coach_PGG_XMarksSpot,Coach_PGG_XMarksSpot_es,1,[ТРЕНЕР ЙОАЧ] X отмечает место!
subtitle:Coach_PGG_Yoink!:1,Coach_PGG_Yoink!,Coach_PGG_Yoink!_es,1,[ТРЕНЕР ЙОАЧ] Юинк!
subtitle:Coach_PGG_YouSauced:1,Coach_PGG_YouSauced,Coach_PGG_YouSauced_es,1,"[ТРЕНЕР ЙОАЧ] Что с тобой, пьяный?!"
subtitle:Coach_PGG_YoureAGem:1,Coach_PGG_YoureAGem,Coach_PGG_YoureAGem_es,1,"[ТРЕНЕР ЙОАЧ] Вы — драгоценность, Синие!"
subtitle:Coach_PVP_AbsoluteMagic:1,Coach_PVP_AbsoluteMagic,Coach_PVP_AbsoluteMagic_es,1,[ТРЕНЕР ЙОАЧ] Синие — это просто магия!
subtitle:Coach_PVP_AlwaysBeenFavorite:1,Coach_PVP_AlwaysBeenFavorite,Coach_PVP_AlwaysBeenFavorite_es,1,"[ТРЕНЕР ЙОАЧ] Синие, вы всегда были моими любимцами. Всегда!"
subtitle:Coach_PVP_BackAgainTomorrow:1,Coach_PVP_BackAgainTomorrow,Coach_PVP_BackAgainTomorrow_es,1,[ТРЕНЕР ЙОАЧ] Отличный финиш!
subtitle:Coach_PVP_BackAgainTomorrow:2,Coach_PVP_BackAgainTomorrow,Coach_PVP_BackAgainTomorrow_es,2,Хочу видеть вас здесь завтра ровно в 6 утра!
subtitle:Coach_PVP_BagoBones:1,Coach_PVP_BagoBones,Coach_PVP_BagoBones_es,1,"[ТРЕНЕР ЙОАЧ] Красные закатывают Синих, как мешок с костями!"
subtitle:Coach_PVP_BetOnRed:1,Coach_PVP_BetOnRed,Coach_PVP_BetOnRed_es,1,[ТРЕНЕР ЙОАЧ] Поэтому я всегда ставлю на Красных!
subtitle:Coach_PVP_BlueEdgeShower:1,Coach_PVP_BlueEdgeShower,Coach_PVP_BlueEdgeShower_es,1,"[ТРЕНЕР ЙОАЧ] Красивая победа, Синие!"
subtitle:Coach_PVP_BlueOnTail:1,Coach_PVP_BlueOnTail,Coach_PVP_BlueOnTail_es,1,"[ТРЕНЕР ЙОАЧ] Не сбавляйте, Красные! Синие уже дышат в затылок!"
subtitle:Coach_PVP_BluePuttinOnShow:1,Coach_PVP_BluePuttinOnShow,Coach_PVP_BluePuttinOnShow_es,1,"[ТРЕНЕР ЙОАЧ] Синие, вы устраиваете настоящее шоу!"
subtitle:Coach_PVP_BlueRememberTraining:1,Coach_PVP_BlueRememberTraining,Coach_PVP_BlueRememberTraining_es,1,"[ТРЕНЕР ЙОАЧ] Синие!! Вы совсем забыли, чему вас учили?!"
subtitle:Coach_PVP_BlueTeamPick:1,Coach_PVP_BlueTeamPick,Coach_PVP_BlueTeamPick_es,1,[ТРЕНЕР ЙОАЧ] Поэтому я выбираю Синих!
subtitle:Coach_PVP_BooOffStage:1,Coach_PVP_BooOffStage,Coach_PVP_BooOffStage_es,1,"[ТРЕНЕР ЙОАЧ] Бу! Убирайтесь со сцены, Красные! Если только вы не готовы сражаться!"
subtitle:Coach_PVP_BragAboutFriends:1,Coach_PVP_BragAboutFriends,Coach_PVP_BragAboutFriends_es,1,"[ТРЕНЕР ЙОАЧ] Ну что, Синие, разве вам не хочется похвастаться перед друзьями?!"
subtitle:Coach_PVP_CarboLoad:1,Coach_PVP_CarboLoad,Coach_PVP_CarboLoad_es,1,[ТРЕНЕР ЙОАЧ] Хорошая работа сегодня — но в следующий раз не забывайте про углеводную загрузку накануне!
subtitle:Coach_PVP_ConsiderHuntScavenged:1,Coach_PVP_ConsiderHuntScavenged,Coach_PVP_ConsiderHuntScavenged_es,1,"[ТРЕНЕР ЙОАЧ] Считайте, что охота добыта, Синие!"
subtitle:Coach_PVP_CorpsesMoveFaster:1,Coach_PVP_CorpsesMoveFaster,Coach_PVP_CorpsesMoveFaster_es,1,"[ТРЕНЕР ЙОАЧ] Разгонитесь, Красные! Я видел трупы, которые двигались быстрее!"
subtitle:Coach_PVP_CutThroatTTT:1,Coach_PVP_CutThroatTTT,Coach_PVP_CutThroatTTT_es,1,[ТРЕНЕР ЙОАЧ] Я никогда не видел такого беспощадного крестиков-ноликов!
subtitle:Coach_PVP_DisappearingRespect:1,Coach_PVP_DisappearingRespect,Coach_PVP_DisappearingRespect_es,1,"[ТРЕНЕР ЙОАЧ] Единственное, что здесь исчезает, — это мое уважение к Синим!"
