segment_id,asset_name,source_row,translation_ru
gameplay:GameplayStrings:351:goOut,GameplayStrings,351,Выйти
gameplay:GameplayStrings:352:dormBed,GameplayStrings,352,"Моя кровать. Она удобнее, чем кажется."
gameplay:GameplayStrings:353:dormRat,GameplayStrings,353,Куркума обожает бегать.
gameplay:GameplayStrings:354:dormBookGroup,GameplayStrings,354,«Полная история ключей»<be>«Побег от скуки»<br>«Энциклопедия замков»...
gameplay:GameplayStrings:355:dormDiary,GameplayStrings,355,Дорогой дневник...
gameplay:GameplayStrings:356:monumentLauncher,GameplayStrings,356,Памятник побегу. Я всё-таки оставил свой след...
gameplay:GameplayStrings:357:quantyIsBusy,GameplayStrings,357,"Похоже, Кванти в режиме ожидания. Лучше не мешать."
gameplay:GameplayStrings:358:labControllers,GameplayStrings,358,Мне сейчас некогда играть в видеоигры.
gameplay:GameplayStrings:359:labTVStaticy,GameplayStrings,359,Сегодня по телевизору ничего интересного...
gameplay:GameplayStrings:360:tntTeaCart,GameplayStrings,360,Неплохо бы выпить чаю.
gameplay:GameplayStrings:361:bombDefusedLauncher,GameplayStrings,361,Разминирована. Надеюсь.
gameplay:GameplayStrings:362:bearCute,GameplayStrings,362,Это место занято?
gameplay:GameplayStrings:363:bearCute2,GameplayStrings,363,"Гости, кажется, в восторге от чаепития."
gameplay:GameplayStrings:364:dangerSign1,GameplayStrings,364,«Опасность: опасный маршрут!»
gameplay:GameplayStrings:365:dangerSign2,GameplayStrings,365,«Внимание: только для продвинутых студентов»
gameplay:GameplayStrings:366:dangerSign3,GameplayStrings,366,«Предупреждение! Студентам первого курса вход строго запрещён»
gameplay:GameplayStrings:367:dangerSign4,GameplayStrings,367,«Внимание: опасность!»
gameplay:GameplayStrings:368:posterFake1,GameplayStrings,368,Ключ к успеху — не проваливаться
gameplay:GameplayStrings:369:posterFake2,GameplayStrings,369,"Трудись усердно, будь вежлив"
gameplay:GameplayStrings:370:posterFake3,GameplayStrings,370,Старайся не умереть!
gameplay:GameplayStrings:371:posterFake4,GameplayStrings,371,Пей больше воды!
gameplay:GameplayStrings:372:posterFake5,GameplayStrings,372,Действуй!
gameplay:GameplayStrings:373:sign01,GameplayStrings,373,Выход
gameplay:GameplayStrings:374:sign02,GameplayStrings,374,Внимание
gameplay:GameplayStrings:375:sign03,GameplayStrings,375,Опасность
gameplay:GameplayStrings:376:sign04,GameplayStrings,376,Предупреждение
gameplay:GameplayStrings:377:sign05,GameplayStrings,377,"Осторожно, скользко"
gameplay:GameplayStrings:378:sign06,GameplayStrings,378,Аварийный выход
gameplay:GameplayStrings:379:sign07,GameplayStrings,379,Пожар
gameplay:GameplayStrings:380:sign08,GameplayStrings,380,Не работает
gameplay:GameplayStrings:381:sign09,GameplayStrings,381,Только для персонала
gameplay:GameplayStrings:382:sign10,GameplayStrings,382,Вход воспрещён
gameplay:GameplayStrings:383:sign11,GameplayStrings,383,Стоп
gameplay:GameplayStrings:384:licensePlate,GameplayStrings,384,ESCAP3
gameplay:GameplayStrings:385:sign12,GameplayStrings,385,Служебная зона. Вход воспрещён.
gameplay:GameplayStrings:386:sign13,GameplayStrings,386,S.W.A.T.
gameplay:GameplayStrings:387:sign14,GameplayStrings,387,Туалет
gameplay:GameplayStrings:388:sign15_mg,GameplayStrings,388,Полиция кампуса
gameplay:GameplayStrings:389:theescapisttimes,GameplayStrings,389,Время эскапистов
gameplay:GameplayStrings:390:creditpolaroid1,GameplayStrings,390,Гиллиан получает последний значок!
gameplay:GameplayStrings:391:creditpolaroid2,GameplayStrings,391,Шашлык в конце года
gameplay:GameplayStrings:392:creditpolaroid3,GameplayStrings,392,Официально: профессор Джебсон!
gameplay:GameplayStrings:393:creditpolaroid4,GameplayStrings,393,Дополнительные баллы со Слип
gameplay:GameplayStrings:394:creditpolaroid5,GameplayStrings,394,Собираем осколки
gameplay:GameplayStrings:395:creditpolaroid6,GameplayStrings,395,Возвращение в ботанику
gameplay:GameplayStrings:396:loading,GameplayStrings,396,Загрузка…
gameplay:GameplayStrings:397:chooseCharacter,GameplayStrings,397,Выбери персонажа:
gameplay:GameplayStrings:398:chooseLook,GameplayStrings,398,Выбери внешний вид:
gameplay:GameplayStrings:399:rc_tut_a,GameplayStrings,399,"Тебя ждёт побег, о котором будут говорить всю жизнь…"
gameplay:GameplayStrings:400:rc_tut_b,GameplayStrings,400,"Тебя ждёт побег, о котором будут говорить всю жизнь…"
gameplay:GameplayStrings:401:rc_tut_c,GameplayStrings,401,"Тебя ждёт побег, который запомнится на всю жизнь…"
gameplay:GameplayStrings:402:rc_hmo_a,GameplayStrings,402,"Я редко ошибаюсь в студентах, которых беру… и ты не исключение!"
gameplay:GameplayStrings:403:rc_hmo_b,GameplayStrings,403,"Вот тот потенциал, который я в тебе почувствовал!"
gameplay:GameplayStrings:404:rc_hmo_c,GameplayStrings,404,"Допустим, ты технически сбежал… но работы у нас ещё много."
gameplay:GameplayStrings:405:rc_acr_a,GameplayStrings,405,Идеальная линия. И всё это без шаблона! Круто!
gameplay:GameplayStrings:406:rc_acr_b,GameplayStrings,406,"Памятник даже не заметил, что ты подкрадываешься."
gameplay:GameplayStrings:407:rc_acr_c,GameplayStrings,407,"Чуть абстрактно, но дело сделано."
gameplay:GameplayStrings:408:rc_unp_a,GameplayStrings,408,Ни капли на тебе! Директор не поверит!
gameplay:GameplayStrings:409:rc_unp_b,GameplayStrings,409,"Ты меня чуть не до смерти напугал, но всё обошлось!"
gameplay:GameplayStrings:410:rc_unp_c,GameplayStrings,410,"Батюшки, как же я переживал!"
gameplay:GameplayStrings:411:rc_brk_a,GameplayStrings,411,Даже Ил должен быть впечатлён после такого выступления!
gameplay:GameplayStrings:412:rc_brk_b,GameplayStrings,412,У тебя блестящее будущее в этой сфере!
gameplay:GameplayStrings:413:rc_brk_c,GameplayStrings,413,Мы едва успели… но ты привёл Ила домой.
gameplay:GameplayStrings:414:rc_lab_a,GameplayStrings,414,РЕЗУЛЬТАТ: Отчисление не требуется.
gameplay:GameplayStrings:415:rc_lab_b,GameplayStrings,415,ВЫПОЛНЕНИЕ: Удовлетворительно.
gameplay:GameplayStrings:416:rc_lab_c,GameplayStrings,416,ВЫВОД: Лжи не обнаружено.
gameplay:GameplayStrings:417:rc_pot_a,GameplayStrings,417,"Похоже, кого-то укусила ботаническая муха!"
gameplay:GameplayStrings:418:rc_pot_b,GameplayStrings,418,Ты правда умеешь обращаться с бензопилой!
gameplay:GameplayStrings:419:rc_pot_c,GameplayStrings,419,"Ничего страшного, если немного вспотел."
gameplay:GameplayStrings:420:rc_tbt_a,GameplayStrings,420,"Хорошая работа, парень. Принял яд как чемпион."
gameplay:GameplayStrings:421:rc_tbt_b,GameplayStrings,421,Расслабься. Немного яда полезно для души!
gameplay:GameplayStrings:422:rc_tbt_c,GameplayStrings,422,Утром ты почувствуешь этот яд.
gameplay:GameplayStrings:423:rc_rvr_a,GameplayStrings,423,Директор упустил по-настоящему яркое выступление.
gameplay:GameplayStrings:424:rc_rvr_b,GameplayStrings,424,Ты оставила Пейсли в пыли. Молодец.
gameplay:GameplayStrings:425:rc_rvr_c,GameplayStrings,425,"Конкуренция слабовата, но теперь ты можешь называть себя «Апекс-первокурсником»!"
gameplay:GameplayStrings:426:rc_tnt_a,GameplayStrings,426,"Я знал, что эвакуация не понадобится!"
gameplay:GameplayStrings:427:rc_tnt_b,GameplayStrings,427,"Бомбы Бонильи жестоки, но ты справился!"
gameplay:GameplayStrings:428:rc_tnt_c,GameplayStrings,428,Почти перепутал провода!
gameplay:GameplayStrings:429:rc_lib_a,GameplayStrings,429,"Если бы не ты, я бы сгорел дотла!"
gameplay:GameplayStrings:430:rc_lib_b,GameplayStrings,430,"Кажется, я обжег бровь!"
gameplay:GameplayStrings:431:rc_lib_c,GameplayStrings,431,"Я думал, нам конец!"
gameplay:GameplayStrings:432:rc_fin_a,GameplayStrings,432,"Стоило мне тебя увидеть, как я понял: у Кванти нет шансов."
gameplay:GameplayStrings:433:rc_fin_b,GameplayStrings,433,"Кванти меня разочаровал, а вот ты…"
gameplay:GameplayStrings:434:rc_fin_c,GameplayStrings,434,"Кванти меня разочаровал, а вот ты…"
gameplay:GameplayStrings:435:waitingForPartner,GameplayStrings,435,Партнёр неактивен; переподключение…
gameplay:GameplayStrings:436:safetyposter1,GameplayStrings,436,Безопасность прежде всего
gameplay:GameplayStrings:437:safetyposter2,GameplayStrings,437,Смертельное напряжение
gameplay:GameplayStrings:438:safetyposter3,GameplayStrings,438,Не трогать
gameplay:GameplayStrings:439:safetyposter4,GameplayStrings,439,Решай головоломки осторожно
gameplay:GameplayStrings:440:mottoposter1,GameplayStrings,440,Побег — это жизнь
gameplay:GameplayStrings:441:mottoposter2,GameplayStrings,441,Раскрой свой потенциал / Побег — это ключ
gameplay:GameplayStrings:442:mottoposter3,GameplayStrings,442,Помни: твоя лучшая версия — чья-то худшая
gameplay:GameplayStrings:443:rvr_promo1,GameplayStrings,443,Комната соперников: Возрождение! / Скоро
gameplay:GameplayStrings:444:rvr_promo2,GameplayStrings,444,"Я хочу, чтобы ты / прошёл отбор в Комнату соперников"
gameplay:GameplayStrings:445:hmo_onelongbeard,GameplayStrings,445,Вот это борода…
gameplay:GameplayStrings:446:hmo_studiousstone,GameplayStrings,446,Учёный.
gameplay:GameplayStrings:447:pot_plantsonplants,GameplayStrings,447,Растения держат растения. Как мило.
gameplay:GameplayStrings:448:pot_goldilocks,GameplayStrings,448,Это место выглядит <i>в самый раз</i>.
gameplay:GameplayStrings:449:rvr_lights,GameplayStrings,449,"Надеюсь, комментаторы поставят меня в хороший свет."
gameplay:GameplayStrings:450:rvr_micdrop,GameplayStrings,450,Красивый микрофон. Лучше не ронять.
gameplay:GameplayStrings:451:tbt_napkins,GameplayStrings,451,"О, фирменные салфетки."
